STATE,month,HLY-TEMP-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-DEWP-NORMAL,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-HIDX-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT
Arizona,10,63.66605436081242,53.88997909199522,72.50854241338112,33.02785244922342,18.664396654719233,47.6524641577061,5.465621266427719,6.800492831541219,63.66605436081242,63.20891577060932,6.478897849462365,19.35931899641577,183.75866188769413,3.2840800477897254,4.7340203106332135,32.55910991636798,4.709976105137396,17.282915173237754
Arizona,11,51.48501543209877,41.224645061728395,61.09586419753086,26.34202160493827,13.112623456790123,39.280462962962964,1.4443364197530864,14.960216049382716,51.48501543209877,50.004768518518524,6.091728395061729,22.09952160493827,186.18549382716049,2.9180401234567896,4.557716049382716,31.591373456790123,4.794444444444444,16.75050925925926
Arizona,12,42.657735961768225,33.13611111111111,52.19318996415771,23.762962962962966,10.076373954599763,37.07235663082437,0.2364545997610514,22.58051075268817,42.657735961768225,39.99353345280765,5.932228195937873,23.212724014336917,185.5061230585424,2.5672341696535246,4.321983273596177,30.366845878136203,4.919802867383512,16.096400836320193
Arkansas,1,41.86253852080123,27.72008859784284,57.42355546995377,32.07971489115777,15.461857060296667,50.67416682720092,0.1547380585516179,23.294298921417564,41.86272394528992,38.45725028924026,7.14148033924441,16.722166538165,222.94371626831148,1.2132035466461064,4.207594448727834,18.219545104086354,4.810138781804164,14.519853508095606
Arkansas,2,45.75453384418901,31.62679863771818,61.10715197956578,34.94204690831557,19.3217697228145,53.24671641791044,0.3588122605363985,19.604874414644527,45.7609381663113,42.94815525698443,7.435871187886543,15.89317551716784,189.3751332906803,1.1748986990829602,3.7541053529537214,18.412134783535937,4.282789507357646,14.569588398379183
Arkansas,3,53.98866138690361,40.13965617152791,67.7994011976048,41.78383233532934,26.251806065288772,57.93735754297856,1.288371643809156,12.300173845856675,53.98866138690361,52.50517674328761,7.915337067799883,14.301970253042303,167.10952288970446,1.3349816496040177,4.1728800463588955,19.927796020861503,3.8632412594166508,14.516727834653276
Arkansas,4,62.376715881883484,50.16568236233041,73.5993415802075,50.37396249002394,36.30652434158021,63.608300079808465,3.3470869912210692,5.968395849960095,62.37797286512371,61.942059058260185,7.73876370887338,15.233379860418742,180.49112662013957,2.180378863409771,4.797607178464606,23.277627118644066,4.848654037886341,14.387956131605183
Arkansas,5,70.52200115897239,60.855978365848955,78.88398686497972,60.42744832914816,48.8291095228897,69.29911145451034,7.348232567123818,1.8258257678192003,71.14577940892408,70.47448329148156,6.566080741742323,18.534073787908053,167.72532354645548,2.2968900907861696,4.790612323739618,24.367316978945333,4.511493142746764,14.757581610971606
Arkansas,6,78.05239520958084,70.91479041916168,84.28435129740518,67.93427145708583,60.74013972055888,73.31588822355289,13.242415169660678,0.18622754491017968,80.61007984031936,78.04690618762476,5.7475848303393215,21.972055888223554,173.16167664670658,2.5142914171656687,4.972055888223553,25.108323353293414,4.773852295409181,15.867684630738522
Arkansas,7,81.38379370291675,74.46100057948618,87.1615607494688,70.63318524241839,64.83102182731311,75.03675874058335,16.426018929882172,0.03911531775159359,85.43681668920223,81.37570021247826,5.223121498937609,24.25319683214217,181.82422252269654,2.2924859957504347,5.1833107977593205,24.799265984160712,4.977593200695384,16.04827119953641
Arkansas,8,80.30361213057755,72.70247247440602,87.02412594166506,69.2568669113386,62.361000579486195,74.49743094456248,15.414409889897623,0.10790032837550703,83.59159745026076,80.27824995170948,4.896696928723199,27.21564612710064,146.47401970253043,1.6067993046165732,4.118601506664091,20.598107011782886,3.9486188912497586,14.469943983001738
Arkansas,9,73.70708582834331,64.30367265469063,81.8641516966068,62.773852295409185,51.69712574850299,71.61582834331337,9.92187624750499,1.2117564870259483,74.84467065868265,73.68634730538922,5.145908183632734,27.094271457085824,84.5750499001996,1.7363872255489021,2.5035928143712574,21.312954091816366,3.1199600798403195,14.076147704590818
Arkansas,10,62.59285300367008,50.930075333204556,74.07230056016998,52.0841800270427,37.928510720494494,65.73855514776898,3.664593393857446,6.071064322966969,62.61535638400618,62.3066254587599,5.683948232567125,25.587734209001354,148.17191423604405,1.2756808962719723,3.6142553602472476,19.30608460498358,3.9070890477110294,13.350009658103149
Arkansas,11,51.74197604790419,38.412674650698605,65.58111776447106,41.9711377245509,26.412215568862276,58.7970259481038,0.825369261477046,14.084091816367263,51.74197604790419,50.35031936127745,6.4240319361277445,21.526506986027947,179.69560878243513,1.2987425149700598,4.3151696606786425,19.826127744510977,4.164870259481038,13.957884231536926
Arkansas,12,43.981957246518924,31.00900176505197,59.07119042949598,35.051659139996076,19.883820930689183,53.41753387001767,0.20309864679348894,21.220945283388897,43.983251521696445,41.15963248369887,6.85992501973165,18.289483030781373,221.71448303078137,1.1334648776637726,4.367008681925809,18.07269139700079,4.76440410418311,14.06604183109708
California,1,49.485206093189966,41.75766129032259,57.6562141577061,37.26503114217861,25.131366223058652,48.041461665994525,0.35404569892473126,15.871541218637992,49.48549536227988,48.14660460514481,5.560685411426518,28.20035932447,187.81849622709308,2.1281306144448435,4.615837226015092,24.65056593604025,4.5631961911606185,15.515841717570968
California,2,51.87293020487127,44.103283893050246,59.95245795922417,38.81389275074479,27.13880337636544,48.81770109235352,0.5532466888238504,13.682647948806984,51.878152929493545,50.72530390593862,6.402118981297255,23.96826502188619,196.59764226024672,2.5059938320732194,4.920115399920414,26.271279347393556,4.822025467568643,16.452362713887783
California,3,55.49262313449558,47.58481602653162,63.458665352036924,40.800668191398714,30.638100363244988,49.63124803802861,1.2571953569667909,10.76745395061175,55.498040270864166,54.65279597881699,7.099537847175483,20.118840579710145,218.28729752770673,3.4564095661147753,5.467088437205546,29.98780006281689,5.0807645712747345,17.677866020550095
California,4,59.475810185185175,51.39370370370371,67.86011111111112,41.67829143389199,31.941154562383613,50.09191340782123,2.5610277777777775,8.086435185185184,59.53026664805249,58.97060548238469,8.0027341207105,16.54974890728169,237.2915465451502,4.824667534641495,5.770203664093741,35.14530363619455,5.330093927276109,18.850088347437925
California,5,65.05904569892472,56.83264336917563,73.32236111111112,45.55103280680437,37.12575941676792,53.14471895954278,4.945004480286738,4.886675627240143,65.11884084057058,64.94005857175038,8.357071524966262,14.31374718848403,241.84538911381017,5.763882141250562,5.818308591992802,39.611934322986954,5.460998650472335,19.727593342330184
California,6,70.84541203703704,63.429453703703714,78.19490277777777,48.70397261549926,40.75138319672131,56.00611028315946,8.500597222222222,2.6538796296296296,70.94891724491221,70.90621300396178,8.26895363991808,13.813619437721094,238.94498231241855,6.1235477564699305,5.822239806367529,42.05855520387266,5.478681809718861,20.740206665425436
California,7,75.08562275985662,68.86622759856631,81.40108422939068,52.90281207751239,45.571937809824234,59.75629112212709,11.58296594982079,1.4961290322580645,75.25440176520918,75.18038534428301,7.705416722950155,15.461497591066685,229.51695258678913,6.076644603539107,5.912783105948039,43.178936467197985,5.4552658832005045,21.03815119996398
California,8,74.863853046595,68.68724462365591,81.15753584229391,52.869507168458775,45.32570788530466,59.76576612903225,11.369516129032258,1.504372759856631,75.0175,74.87358922558923,7.1578375953342315,18.101740690892775,226.75930910722298,5.594934948407357,5.792462987886945,41.70601166442351,5.313458950201884,20.149448183041724
California,9,71.30474991842632,63.76347364005034,78.68286486738451,49.89764936336925,41.12012499417005,57.939499090527484,8.683867058220295,2.377471682282198,71.35454036658737,71.38124970525818,6.5805087529919755,20.992767635049514,229.62157976251936,4.526704838785376,5.683343502135449,36.63183930163796,5.274369925376637,18.706913221007184
California,10,63.90920539595752,55.88631739344776,72.08173710393044,44.356760632814954,32.61069779948909,54.058956662035584,4.239452337202527,5.330905750011204,63.90938018195672,63.74459312839059,5.914971407987753,25.55222207213292,223.5543698500608,3.2718312395875544,5.310279616371742,30.803142870007655,5.040929352965014,16.749367373587287
California,11,54.878578703703695,46.88627777777778,62.99278240740741,39.42883333333334,26.483685185185184,50.26275462962963,1.1525925925925924,11.276796296296295,54.878578703703695,54.17911990686844,5.392987012987013,29.18519944341373,211.5089517625232,2.4122309833024116,4.9812152133580705,26.617931354359925,4.6456864564007425,15.403599257884972
California,12,48.856088709677415,41.10502240143369,57.09727150537635,35.924247311827955,23.132656810035844,47.85959677419355,0.26112455197132617,16.408490143369175,48.856088709677415,47.42775089605734,5.600766129032258,28.477656810035846,192.53212365591398,2.1239695340501794,4.594399641577061,24.62851254480287,4.4729390681003585,15.456245519713264
Chuuk,1,82.11612903225807,79.63319892473118,83.9247311827957,75.2100806451613,72.44516129032257,77.7885752688172,17.116129032258065,0.0,89.0108870967742,82.11599462365592,10.818548387096774,0.7448924731182797,54.001344086021504,10.386827956989247,2.0,75.44341397849463,3.013440860215054,14.72728494623656
Chuuk,2,82.05431547619048,79.55758928571429,83.89508928571429,74.8953869047619,71.82916666666668,77.64002976190476,17.054315476190474,0.0,88.6952380952381,82.05431547619048,11.18794642857143,0.6852678571428572,53.211309523809526,10.777232142857141,2.0,77.715625,3.0,13.886160714285714
Chuuk,3,82.35470430107527,79.78279569892473,84.22500000000001,75.29381720430106,72.45188172043011,77.84153225806452,17.35470430107527,0.0,89.50201612903226,82.35470430107527,10.588575268817204,0.7299731182795699,52.9005376344086,10.014516129032259,2.0,75.4893817204301,2.9475806451612905,12.993951612903226
Chuuk,4,82.63888888888889,79.75152777777778,84.67416666666666,76.25291666666668,73.985,78.52027777777779,17.638888888888893,0.0,90.71416666666666,82.63888888888889,9.532361111111111,1.6337499999999996,56.93055555555556,8.471666666666668,2.0,67.50944444444445,3.048611111111111,15.516805555555553
Chuuk,5,82.7372311827957,79.61680107526881,84.97822580645162,76.81989247311827,74.69556451612904,79.13749999999999,17.7372311827957,0.0,91.38373655913979,82.7372311827957,8.2747311827957,3.6625,63.28629032258065,6.861021505376344,2.0,56.31599462365591,3.1155913978494625,19.7
Chuuk,6,82.50083333333333,79.21625,84.89986111111111,76.6813888888889,74.68263888888889,78.86958333333334,17.500833333333333,0.0,90.77222222222221,82.50083333333333,7.63861111111111,4.448194444444445,65.6138888888889,5.733888888888888,2.0,49.89375,3.225,20.029722222222226
Chuuk,7,82.22836021505375,79.02446236559139,84.75819892473118,76.48346774193548,74.54462365591398,78.52459677419355,17.228360215053765,0.0,90.05591397849463,82.22809139784945,6.943413978494624,7.811290322580645,105.14516129032258,2.0077956989247316,2.35752688172043,27.387096774193548,3.84005376344086,17.97016129032258
